,Audio__sum_values,Current__absolute_maximum,Current__root_mean_square,Voltage__minimum,Current__mean,Voltage__root_mean_square,Audio__mean,Audio__variance,Audio__standard_deviation,Audio__root_mean_square
0,607387.6676449999,34.582012,5.80329306920884,12.296329,4.669995739128926,18.75837022002645,1.7542388737436458,0.1903681762021875,0.436312017027021,1.8076842097987036
1,954252.746443,35.607403,4.349802225302596,14.462709,2.9496934943058006,19.09931598056433,1.7562072041427412,0.3857688653833414,0.6211029426619563,1.862802353784804
2,781957.7801129997,18.615213,3.619497502934763,12.65941,2.360631946294951,19.217615416026504,1.753960711206664,0.0666734975685604,0.258212117392969,1.7728653851957148
3,892384.028086,20.51951,3.1596016594091365,12.368945,1.9585792186202828,19.29752741424802,1.753899426269654,0.0454264852905372,0.2131348992786897,1.7668021062811647
4,1028582.9297130004,37.804668,4.910358277948733,10.844007,3.0419972509635578,19.03299032088971,1.7541593840608636,0.114367613625461,0.3381828109550529,1.78646095907922
5,990305.224375,18.908182,3.362836818094608,12.792539,2.21870946025384,19.16979167372854,1.7539695228813617,0.0782438953214275,0.2797211027459809,1.7761342805424654
6,729898.002351,37.804668,5.074498242811765,12.816745,3.234812843673101,18.945391061049254,1.7540228063264187,0.138865178351265,0.3726461838678414,1.7931707067271845
7,808304.4452489996,16.564432,3.4576759538693054,15.213077,2.193680818979665,19.163105858357536,1.7546203052258431,0.2153377033365805,0.4640449367642971,1.814946312938048
8,910403.673683,32.677715,4.221158551614531,14.741072,2.889159567357045,19.0108336338715,1.754014476115521,0.1363925838439142,0.3693136659317039,1.7924729750450128
9,827427.2655499994,35.241192,4.733735971835862,14.32958,3.8113934790747943,18.78477824882037,1.7542131647515251,0.2112957051624787,0.4596691257442453,1.8134385935426776
10,760844.5045869998,37.804668,4.4977731576141,13.676035,2.5690663116539723,19.054320032645027,1.753938534106207,0.126506448882398,0.3556774506240142,1.789638742960442
11,750456.72529,15.172831,3.319469441821417,15.297795,1.9938279930778868,19.15354525461892,1.753796938775987,0.0771248713124455,0.2777136498489865,1.7756487754543324
12,919410.768827,31.945292,3.980176527499572,13.010387,2.6438416926587305,19.00591057226368,1.7540651114678725,0.070493892422215,0.2655068594635834,1.7740457456590608
13,785214.0834760001,33.190411,5.269905189994848,12.986182,4.400197296396913,18.61199049892485,1.7542136194327282,0.2067493593305471,0.4546969972746105,1.8121850848999443
14,848582.3644280001,37.804668,5.164037635969319,12.610999,3.1700692060440927,18.90215112069407,1.75431323685995,0.1539420520220895,0.3923544978996539,1.797653188199583
15,864298.3162230001,31.945292,5.142784932537801,12.901464,3.7080649087242623,18.73930374692094,1.7543077670803295,0.1582971586513036,0.3978657545596299,1.798858777194495
16,539580.471611,33.84959,5.027884566902578,11.207088,3.749327529182274,18.706671786038974,1.7542540301543643,0.1575496984113121,0.3969253058338711,1.7985985935511406
17,1013360.49642,36.486309,4.874519409734639,13.893884,4.087670267629625,18.595428649091986,1.7542386169468756,0.1931394875967797,0.4394763788837572,1.808450334619247
18,561509.871333,32.970684,6.11573459699181,13.20403,4.281189276979832,18.6223044837651,1.7540167412191374,0.1821787964367332,0.426824081369284,1.80520179617508
19,892951.9929149997,34.728497,5.052348900834458,12.70782,4.245515434671236,18.561488172577945,1.7541331266402904,0.2010945211489249,0.448435637688314,1.810546201323172
20,761303.420034,19.933573,3.1095534565031886,12.538383,1.974489617662102,19.031641384550777,1.7539613591906884,0.0920171669553592,0.3033433153299397,1.7799993304744266
21,484771.003349,37.804668,5.6632813422170285,11.509654,3.990643736596805,18.64678080586841,1.7541794644113304,0.1889270225321959,0.4346573622201699,1.8072278815618736
22,608659.373591,37.804668,5.889393966820012,10.287283,4.622727798993107,18.478916338662412,1.7540211568350008,0.2170940447287416,0.4659335196449614,1.8148510306230476
23,729830.6014670001,19.640604,2.86743041645422,12.078481,1.699754820264438,19.07524287593138,1.75386083480804,0.073656076636781,0.2713965302592886,1.7747348828797882
24,1048687.6027689998,31.579081,4.897557492257331,12.816745,4.227046604109801,18.532011791780874,1.753986704481441,0.1942508769407255,0.4407390122745269,1.8085132668682289
25,642930.508376,37.877911,5.999398374599874,9.730559,4.639307230811212,18.45259778709452,1.7544165549030737,0.270409356878193,0.5200089969204312,1.829859777413604
26,908933.777774,35.827129,4.665113894891138,13.869678,2.799238306927637,18.832324101883646,1.7537775102147135,0.1173613627345852,0.3425804470990503,1.7869238702500747
27,627598.3764289999,37.877911,6.1446609096546245,8.701831,4.708307261217018,18.438140807026645,1.7542441201615606,0.2188020583424549,0.4677628227450905,1.81553697055826
28,593761.076805,15.758768,2.956547743587269,14.075423,1.7580053495923915,19.046648487858597,1.7537838988805527,0.0854829595651657,0.2923746903635226,1.7779878862179683
29,973231.697247,16.344706,3.897144958481279,13.20403,2.4367181438761527,18.891857136395288,1.7539498580720156,0.132775487720466,0.3643837094608732,1.7914004556076537
30,1312625.870184,17.443338,3.5832644211506537,13.494494,2.2343264047494986,18.911609001753728,1.753872004585685,0.1110763624408351,0.3332812062520705,1.7852572282195762
31,875931.9430870002,35.534161,4.999120385179873,11.146574,4.082379196323861,18.520853726766028,1.754221559950574,0.221685489687702,0.4708348858014899,1.816309106700488
32,1089652.500921,30.700174,4.274650829789817,12.429459,3.553547241351999,18.596067990262085,1.754154165144305,0.2203883127020771,0.4694553362164255,1.8158868763761664
33,870342.3283529999,17.663065,4.041141678079605,13.70024,2.575402075499339,18.81791621890054,1.753817240200622,0.1397470847172971,0.3738276136366829,1.793215546648596
34,716730.8472230003,19.347635,3.1801769803325395,11.89694,1.803947379790753,18.969336926764967,1.7536673172344783,0.077202349803022,0.2778531083198855,1.7755425675943095
35,629364.022931,37.804668,5.761557773725076,9.403787,4.390076112872925,18.449180560282592,1.7541585548157108,0.2378546804530715,0.4877034759493431,1.8206940753147447
36,717229.9139209999,16.124979,2.885294775502268,13.385571,1.753348309722222,18.96888944068771,1.7537898912387515,0.0907580373531178,0.3012607464525005,1.779476614053793
37,955589.4390339998,33.84959,4.99901649463532,12.405253,4.247839895301485,18.438977985000747,1.7545340757821677,0.2365446421582878,0.4863585530843349,1.8206961485209645
38,1029084.901855,20.006815,3.741067920992273,10.795596,2.344141306334211,18.81043388731,1.7542495735854655,0.1634045815747946,0.4042333256608053,1.8002211386381348
39,526767.038476,19.054667,4.348867569610492,12.961977,2.700084044192054,18.91880454019964,1.753458665570409,0.079708808327175,0.2823274841866712,1.7760422574339652
40,385406.879769,37.877911,6.5443120413155285,10.965034,4.405598944607236,18.543595627389045,1.7536349727404266,0.1459400616026837,0.3820210224617014,1.7947634048032626
41,835350.1397699998,32.384747,5.211314073821898,12.34474,4.282743317597757,18.49197920825489,1.7538760996917826,0.1895918483200253,0.4354214605643884,1.8071173789740629
42,526960.3093750001,37.877911,7.0340008975346136,8.193519,5.309705046182627,18.29499566294824,1.754102009796416,0.2378376572637243,0.4876860232400805,1.8206349216785749
43,570687.171936,37.877911,6.396662113769529,7.648898,4.7797637208667165,18.193742220552547,1.7532416558198978,0.1863093012141248,0.431635611614849,1.805592867984425
44,581592.370782,34.362286,5.413905116375154,9.657944,3.459040129004398,18.538013132434468,1.7563550045359009,0.4583948036828144,0.6770485977260527,1.8823330485440448
45,454088.9337579999,37.877911,5.920329705759822,9.863689,4.175902211451125,18.451813286161045,1.753618287189508,0.1764957351592399,0.4201139549684584,1.8032395382546116
46,420129.983775,37.877911,6.743175875608692,12.102686,4.902440598773218,18.296464589344637,1.7542840717488974,0.2382928295840177,0.4881524655105387,1.8209353184492605
47,510204.461709,36.339825,6.12001612687882,13.83337,4.108677981236938,18.450823791733413,1.753617403036323,0.1636012234101449,0.4044764806637648,1.7996597510757422
48,561883.3769119999,35.900372,5.754529597338326,13.893884,3.734328606956028,18.5096765389165,1.753781015631242,0.1572538498556438,0.3965524553645379,1.7980549770916896
49,2406784.2541170004,37.877911,6.834027491210416,9.113322,6.334306626184814,17.768047492444108,1.7548298633027593,0.3845446208211043,0.6201166187267556,1.8611750239997
50,409129.6465389999,35.973614,5.385560594270115,11.945351,3.1184417828099296,18.54420601333577,1.753332618533152,0.0994627327260862,0.315377127778928,1.7814707418137432
51,380461.51524300006,37.877911,6.450246301179408,8.532393,3.888652379369469,18.40409439344906,1.7536021167173674,0.155363249305515,0.3941614508111049,1.7973546208417377
52,373356.3529710001,37.877911,7.5152287320712094,7.854643,5.057611633380938,18.170290325791218,1.753966631140071,0.1934745500964221,0.4398574201902499,1.8082791524676916
53,1392835.939399,37.877911,8.725520406966442,9.766868,7.888825151631057,17.46283539350286,1.755368733110935,0.4206633625371501,0.6485856632220219,1.871358531046534
54,333226.79140799993,37.877911,6.555187088956939,12.719923,4.123891848137626,18.311689428415857,1.7530870760101007,0.12459109786325,0.3529746419549853,1.7882688259702162
55,2451104.0364169995,37.877911,7.96201790021932,11.328114,7.317389644303322,17.45136180506948,1.75407623747438,0.3048480109998487,0.5521304293369899,1.838921275604839
56,332322.7166679999,37.877911,6.432499608710031,12.502074,4.084704264205984,18.23735750857381,1.753052818344868,0.1351003840568341,0.3675600414311029,1.7911712838150684
57,1732044.708152,37.877911,7.569806526987205,7.697308,6.911841298500705,17.537250850403623,1.754388601379165,0.3357486574315974,0.5794382257252255,1.8476006121672344
58,1515168.4479790002,37.877911,9.12951649076282,10.686671,8.160821972522472,17.319724927938214,1.7549671608355728,0.3759609124512192,0.6131565154601386,1.858997215722092
59,1552240.8182159998,37.877911,8.639257436239475,10.226769,7.749320270213472,17.299130294342465,1.7547216600075963,0.3550062232639528,0.5958239868148587,1.8531201599906484
60,1982672.522695,37.877911,7.523870880282963,8.133005,6.901552745648218,17.317636676666456,1.754403565925324,0.3521197168611955,0.593396761754895,1.8520398454117255
61,3053099.2389919986,37.877911,6.608405092102741,7.261611,6.12810572714504,17.342558531375193,1.753977336908963,0.3286116563448479,0.5732465929640123,1.8452772568736409
62,2770601.914154999,32.238262,6.190713162168831,11.509654,5.6987523887321725,17.471039232168,1.75393626564589,0.291691946333618,0.5400851287839891,1.835206901218898
63,2247176.072197,32.750957,7.576236035050667,11.146574,6.912961822990309,17.13591562109498,1.754378241634762,0.3267863436111691,0.5716522925792995,1.84516377547703
64,2656156.663110998,37.877911,6.688724679423015,12.042172,6.253682542003499,17.162443232428902,1.754266965132697,0.3329688371282326,0.5770345198757459,1.8467326341634085
65,1839301.300866,37.877911,8.080555451675824,9.791073,7.3306139732835165,16.880598277982664,1.754737014655712,0.3887864507495081,0.6235274258198337,1.8622267427336407
66,1453195.6549290004,37.877911,8.418043704388628,11.412833,7.647593781709985,16.68334059880569,1.75445697019515,0.3806113049213389,0.6169370348109594,1.8597662662785563
67,2526933.3239470003,37.877911,7.467683521922232,8.677626,6.840882384145022,17.59015060155398,1.754658838621984,0.4368195218601788,0.6609232344684055,1.875005909807868
68,4230635.174600998,37.877911,5.77559060191026,9.9121,5.403671383639144,17.708122340701088,1.7538783391653117,0.3219130675601643,0.5673738340460938,1.8433671083518448
69,3628579.3772439994,37.877911,6.174002180294783,11.412833,5.810484194181228,17.636359133423767,1.754985227804045,0.4162712185266534,0.6451908388427826,1.8698246891987156
70,1464077.441215,37.877911,8.091723996554592,10.614056,7.367065763277776,17.349374386559756,1.7551181539806946,0.4277892248853342,0.6540559799324017,1.8730266840912693
71,1772270.9149199994,37.877911,8.02710551519735,9.052809,7.339407177607335,17.021077018452853,1.7555301791317983,0.4787059709345513,0.6918858077273672,1.886953147477986
72,1591741.8350630004,37.804668,9.204701926171388,9.028604,8.337901232541236,16.69433220272694,1.7551846275835838,0.4345062810408229,0.6591709042735601,1.8748811583528555
73,1770478.8456989997,37.804668,8.069661282655986,10.844007,7.361214638917413,16.793123395885175,1.754644929852015,0.4064913736954166,0.6375667601870542,1.8668878390387569
