Current__abs_energy,Audio__mean_abs_change,Audio__cid_ce__normalize_False,Audio__number_crossing_m__m_1,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",Current__sum_of_reoccurring_data_points,Current__sum_values,Audio__spkt_welch_density__coeff_5,Audio__range_count__max_1__min_-1,Audio__spkt_welch_density__coeff_8,Audio__lempel_ziv_complexity__bins_3,Audio__benford_correlation,Audio__lempel_ziv_complexity__bins_5,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",Audio__quantile__q_0.8,Audio__quantile__q_0.2,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",Voltage__quantile__q_0.7,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",Audio__variance,Audio__variation_coefficient,Audio__standard_deviation,Audio__root_mean_square,Voltage__quantile__q_0.6,Voltage__median,Audio__c3__lag_1,Audio__quantile__q_0.1,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_0,Audio__c3__lag_2,Audio__quantile__q_0.9,Current__mean,Audio__c3__lag_3,Audio__binned_entropy__max_bins_10,Voltage__index_mass_quantile__q_0.1,Voltage__energy_ratio_by_chunks__num_segments_10__segment_focus_0,Current__quantile__q_0.3,Voltage__root_mean_square,Voltage__c3__lag_1,Voltage__c3__lag_3,Voltage__c3__lag_2,Voltage__quantile__q_0.1,Audio__absolute_sum_of_changes,Voltage__mean,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",Audio__lempel_ziv_complexity__bins_100,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",Audio__quantile__q_0.7,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_9,Current__quantile__q_0.4,Current__ratio_beyond_r_sigma__r_2,Voltage__quantile__q_0.2,Current__energy_ratio_by_chunks__num_segments_10__segment_focus_3,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",Current__variation_coefficient,Current__median,Audio__large_standard_deviation__r_0.15000000000000002,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_6,Audio__kurtosis,Audio__quantile__q_0.3,Voltage__ratio_beyond_r_sigma__r_1
11660743.585213332,0.04163695372271754,36.49598622560112,3830.0,1.3961425541164514,1616739.8775860001,1616939.3247159994,6.294077625279488,18848.0,0.6178467168919587,0.027813077634011092,0.9417764586677638,0.041113100739371536,1.641676277186294,2.055664,1.459961,1.8664763973219902,2.1035209259621097,1.7000537162638287,19.340092,1.8085506761936627,0.19036817620218752,0.24871870277045355,0.43631201702702105,1.8076842097987034,18.553417,18.492905,6.375330964141496,1.191406,0.09414158633159282,6.322043615629036,2.30957,4.669995739128926,6.245301830519612,1.9040807707424563,0.09502945933456562,0.11059707640811016,0.74412,18.75837022002645,6611.788880151209,6611.18810885936,6611.436672085671,18.262953,14416.33722,18.74627316807994,0.10115687818370943,0.1690619223659889,0.013985800941449323,1.879883,0.09479749634477082,5.358377,0.02065619223659889,18.335569,0.09885857844112299,0.003934633420961591,0.7377292250651701,5.724588,1.0,0.10368379671302291,0.8691665127774533,1.635742,0.32660004621072086
10280794.6943751,0.03938651547871665,46.84623966923434,7170.0,1.338669373462505,1602435.6721030003,1602745.4570659997,2.0337652702509708,69294.0,0.6493672954138259,0.023614178445229683,0.9427547410753943,0.03672887220259129,1.6494469581056523,2.241211,1.279297,1.861867913482229,2.1686797752435036,1.7058860255268,19.461119,1.805302490983798,0.38576886538334143,0.35366153902388514,0.6211029426619563,1.862802353784804,19.3764,19.303783,7.421105105884425,0.844727,0.08873343502829795,7.36758784555791,2.641602,2.9496934943058006,7.290407875647849,2.120837153333837,0.09702407243816255,0.10610524504206986,0.524393,19.099315980564334,6972.371726901286,6970.794728172057,6971.440380930033,18.492905,21401.017664,19.08948656690592,0.15628659096246839,0.15395502061248528,0.013483636677334385,1.972656,0.09103671011529715,0.670878,0.026595627208480566,18.650238,0.10893375796313907,0.0036665647018787354,1.0838031794019447,1.110331,1.0,0.10759049209692403,-0.19633750983129428,1.552734,0.10726774146054181
5840634.195350323,0.02104187178095343,19.856006201971418,680.0,1.4823185811896677,1052260.512777,1052426.3768250002,1.529929212606432,3073.0,0.20832320966783846,0.014907227964398508,0.9201672093818704,0.02617400588573069,1.6744244375169282,1.933594,1.577148,1.8335855448781353,2.0231385263971493,1.71636059778219,19.42481,1.7916260977226197,0.06667349756856043,0.14721659142257987,0.25821211739296906,1.7728653851957148,19.400606,19.291681,5.741014089989556,1.44043,0.09789046266009702,5.728843659277218,2.06543,2.360631946294951,5.710068050233253,1.4940844655665597,0.0977381208728108,0.10461660775743357,0.524393,19.217615416026504,7095.684060847731,7092.680231240501,7093.9543920434835,18.565519,9380.950403,19.211385784735686,0.05008797171042881,0.13530900086132644,0.005323159628476397,1.84082,0.09826540761522741,0.524393,0.05916684610967557,18.759163,0.09725203049012246,0.0014146508736965408,1.1622958522579192,0.670878,0.0,0.10144632972782668,1.56958164324984,1.669922,0.19311208010335917
5079392.450356484,0.019919220845559842,19.759632134193627,192.0,1.5211726586815297,996263.0901479999,996525.106434,2.550016910195774,666.0,0.20740050145341762,0.015357704402515724,0.9104842970416053,0.026851415094339623,1.6778844763274237,1.914062,1.59668,1.8302612846535593,1.9900430376321032,1.7179255272083953,19.473221,1.7899871967840466,0.045426485290537236,0.12152059353369174,0.21313489927868978,1.7668021062811647,19.436914,19.412708,5.63029679955494,1.484375,0.09854730389943653,5.6199869648473095,2.021484,1.9585792186202828,5.603913574608236,1.4500191081121814,0.09822916666666667,0.10349136472863987,0.524393,19.29752741424802,7183.8736844437635,7181.373887462425,7182.243744429661,18.686546,10134.879647000002,19.292196897612033,0.034536070096037444,0.13187106918238994,0.004522576330042656,1.831055,0.09891587529730338,0.524393,0.07154874213836478,18.916498,0.1141508175563252,0.001201752435471446,1.2658791125043012,0.670878,0.0,0.10060326993823118,0.9751775528196425,1.674805,0.18984866352201257
14138281.468420064,0.02889877178456497,32.46375531532043,2652.0,1.4926805738100384,1783580.0902230002,1783729.8440529995,2.394808142840152,13235.0,0.20360704890827533,0.019119392599869025,0.9338120290437699,0.031785499890853525,1.6783680005520578,1.987305,1.523438,1.830748918254385,2.0138443521042424,1.717470558942883,19.3764,1.7910853464938006,0.11436761362546105,0.19278910116603126,0.3381828109550529,1.78646095907922,19.32799,19.267475,5.988168259953504,1.352539,0.09651410560645658,5.963327574780217,2.15332,3.0419972509635578,5.927084263871446,1.6981194928442174,0.09693230189914866,0.10627879653596946,0.524393,19.03299032088971,6903.5380243938325,6901.88559920688,6902.622597660253,18.420288,16945.286115000006,19.019907097728726,0.038421423873707464,0.1476240176817289,0.0039912632961626865,1.879883,0.09743442764441601,0.670878,0.036952903296223534,18.613932,0.2648601726687681,0.0011285050626571964,1.267125049668107,0.890604,0.0,0.10143555387288751,1.7050812302181013,1.635742,0.09883554354944335
6384966.37858557,0.023749853680524687,25.03973846556826,1140.0,1.4629895677101636,1252506.952006,1252701.110935,2.299297269443786,5068.0,0.18166299651319445,0.0162537548175017,0.925558354252714,0.0279344253003854,1.667729397266478,1.953125,1.557617,1.8405822028628298,2.0510578174175764,1.7132461545110078,19.3764,1.79491367846461,0.07824389532142759,0.1594788843801941,0.2797211027459809,1.7761342805424654,19.291681,19.267475,5.8012869287037505,1.40625,0.09756048405533735,5.785776168924193,2.099609,2.21870946025384,5.762183675469704,1.5690917464162188,0.09797416968941283,0.10411700356030212,0.524393,19.16979167372854,7042.717812725538,7040.09991337251,7041.204826352658,18.577623,13409.333637000002,19.164490729885163,0.05753030696190264,0.14071001473588757,0.006136499200418452,1.855469,0.09791736638754794,0.524393,0.06067572545907957,18.771265,0.1317550930987581,0.0016339901234794347,1.1389745368893154,0.670878,0.0,0.10059970204102169,1.4038386592331564,1.655273,0.19133628995692586
10715517.55332994,0.03214079035246452,29.605116183293912,2482.0,1.4634249926168996,1346022.4207300001,1346096.199012,3.6360574701795962,12914.0,0.25817957449462337,0.02335579437096278,0.9404983676584568,0.03621001230390649,1.6649755588150943,2.026367,1.489258,1.8429374356757073,2.0397971982639245,1.711258870112056,19.303783,1.7968122866531677,0.13886517835126508,0.21245230251498395,0.37264618386784143,1.7931707067271845,19.219065,19.182756,6.11212100643031,1.289062,0.09563796773297535,6.082786444118399,2.211914,3.234812843673101,6.039422477685884,1.8241022120392207,0.09685962011688712,0.10644348283905454,0.524393,18.945391061049254,6808.55398358425,6806.703764210933,6807.5742977819145,18.311363,13374.650667000004,18.932141016653528,0.057642339606196275,0.16319978468163643,0.006880411209528299,1.894531,0.0980731289632853,0.670878,0.03405442556136573,18.517109,0.05292046125778331,0.0018687696241352666,1.2086627319959855,1.183573,1.0,0.10031642995231092,1.0787543422188635,1.625977,0.09348565825899723
5507574.692361664,0.030862600024746507,31.861637160590586,3858.0,1.3971739548917812,1010364.848154,1010567.3302410005,2.3828836890999527,29688.0,0.3087569101985811,0.021288465545984996,0.9431283049678845,0.033533620450125035,1.6590315621992269,2.060547,1.459961,1.8503613713759606,2.1102573730835177,1.7100738959715789,19.42481,1.7992686095336665,0.21533770333658053,0.2644702876070777,0.46404493676429714,1.8149463129380479,19.32799,19.231169,6.517422529507452,1.171875,0.09336982811955694,6.487247799547185,2.329102,2.1936808189796655,6.441881599512577,1.923974282221969,0.09803504445679355,0.10398671312282344,0.524393,19.163105858357536,7035.5265750646195,7032.640489087635,7033.899054545721,18.505007,14217.504815999999,19.157065758978185,0.1167563155682747,0.15534697138093914,0.010592273725444516,1.899414,0.09456305525621943,0.524393,0.0706858676021117,18.722855,0.14405749199296686,0.0028730808867232028,1.218359982433217,0.670878,1.0,0.10088183689647627,0.9135194621166365,1.625977,0.19553608641289247
9248347.896954477,0.02967529517049778,31.19319207119985,3046.0,1.5476090141069485,1499402.3009520003,1499589.3818410006,1.995506736542249,16350.0,0.17616601584902122,0.021013794697903824,0.9385140471141459,0.03344250924784217,1.694193768615019,2.016602,1.499023,1.8131907401820948,1.954238199155927,1.7259594446376643,19.3764,1.7816969798701354,0.1363925838439142,0.21055337396621382,0.3693136659317039,1.7924729750450128,19.303783,19.206963,6.100946173499607,1.298828,0.09581408580789896,6.0755563877163485,2.207031,2.889159567357045,6.038288913777626,1.8066738874241033,0.09725840012330456,0.10561187190990036,0.524393,19.0108336338715,6875.090026652282,6873.496096376172,6874.13207447595,18.43239,15402.635529999998,19.0018406558955,0.02299995936025445,0.1532714241676942,0.00209642897195254,1.889648,0.09840513943046769,0.670878,0.022358585080147965,18.553417,0.07133796908293905,0.000505425326099547,1.065184735548956,0.890604,0.0,0.10333780287851735,1.1497660031332577,1.625977,0.1064079839704069
10569526.308496589,0.03761723708920685,37.95412968303768,4864.0,1.434026207572448,1797517.0041180004,1797758.0762099992,2.8480417233023054,29167.0,0.23003599725755994,0.025358293758480324,0.9449978349182325,0.03887805291723202,1.653275517467807,2.084961,1.430664,1.8555982275994947,2.064036255214825,1.7044764958218743,18.783369,1.8044563363638204,0.21129570516247878,0.26203721131539615,0.4596691257442453,1.8134385935426776,18.686546,18.638136,6.4882530717217834,1.157227,0.0935546591230288,6.446874711183974,2.348633,3.8113934790747948,6.387865869534489,1.9828019815306357,0.09612873134328358,0.10813225686906856,3.234354,18.78477824882037,6634.815245223709,6634.37453742351,6634.544148270832,18.444492,17743.260772999998,18.77723913044649,0.06478668001685749,0.16581368724559023,0.010570946671615745,1.914062,0.09745904429925871,3.966776,0.018962008141112617,18.492905,0.09601361244298184,0.0031175943335308236,0.7365829217186954,4.332987,1.0,0.10170383862495457,0.5590302709672188,1.606445,0.2769186736770692
8775596.273389112,0.030072868505801185,29.49692020962992,2524.0,1.453431007318676,1114292.9916869998,1114440.413465,3.564125616775472,12980.0,0.28960426045831367,0.020666586751254056,0.9339971477994602,0.03279451903216288,1.6602601233465466,1.992188,1.523438,1.848345923829247,2.05063790247002,1.7099727599960521,19.388502,1.798113618851045,0.12650644888239806,0.20278786497228343,0.35567745062401424,1.789638742960442,19.291681,19.231169,6.046862445047254,1.328125,0.09601293183114201,6.019200080878159,2.182617,2.5690663116539723,5.977137326000284,1.7465703185659793,0.09766662363529065,0.10471163093875258,0.524393,19.054320032645027,6923.339776876695,6921.088977067681,6922.016935939489,18.287159,13045.339702000001,19.042492610850363,0.07430515863775965,0.15360357037474182,0.009194570561552403,1.865234,0.09686684025131245,0.524393,0.029931395691944526,18.613932,0.09680685075035654,0.0023691418275483505,1.4370451383063176,0.670878,0.0,0.09965478007640874,1.558709774256307,1.655273,0.13559493951018
4715021.704351644,0.02403703547766668,22.773990520825258,998.0,1.4373889642764952,853079.733462,853166.9735500001,2.086509511484471,4594.0,0.22325986160935382,0.016660278941070895,0.9231858187104633,0.02808807583009273,1.6558557283592015,1.943359,1.567383,1.8521703232858782,2.0665878818092507,1.70760093139011,19.388502,1.800021779923487,0.0771248713124455,0.15834994560020668,0.27771364984898655,1.7756487754543324,19.279579,19.243271,5.791797256938013,1.416016,0.09752442331996011,5.775147977716308,2.094727,1.9938279930778868,5.749243493048577,1.5382160420519126,0.09826970535447203,0.10349067819757081,0.524393,19.15354525461892,7024.320812249598,7021.573771062858,7022.5633390910225,18.468699,10285.519592000004,19.147549867266953,0.06646387481706055,0.13509572240502543,0.00821491444336756,1.84082,0.0978142454978587,0.524393,0.07992914298534251,18.759163,0.15682409842316453,0.002175549062081352,1.3310899739581628,0.670878,0.0,0.10014726213081901,1.8411094350323345,1.669922,0.18776875186957823
8303640.608421058,0.023058638397890723,24.092716406220926,1022.0,1.4656786111651299,1385610.384036,1385796.061624,1.521768897451141,4329.0,0.1102401556099975,0.01502785409035409,0.9212903745416026,0.027430555555555555,1.666133664468125,1.938477,1.572266,1.842262364814089,2.0375381949255464,1.7110751105020272,19.243271,1.7971643167763114,0.07049389242221504,0.15136659279506254,0.26550685946358343,1.7740457456590608,19.182756,19.158552,5.760990184259948,1.44043,0.09782392059962956,5.74584079113503,2.070312,2.6438416926587305,5.72383951391665,1.505657129331493,0.09749885531135531,0.10504431361815049,0.524393,19.00591057226368,6867.579119047663,6865.5394535471305,6866.449902142877,18.468699,12086.392844000004,18.998408712959787,0.05211367485908528,0.14094551282051282,0.0069642185872482885,1.850586,0.09925275753318376,0.670878,0.020657814407814407,18.613932,0.38962795162475783,0.0020032444697073975,1.125337929284595,0.817362,0.0,0.10019235593444871,1.9865933754760148,1.665039,0.11346916971916972
12431147.108894276,0.04635462087061424,45.2154542619785,5630.0,1.319002954941574,1969409.6047480002,1969598.7130240004,6.522851425970398,26533.0,0.5908272157954412,0.029726372605090076,0.9455505950573497,0.04394168215613383,1.6133886554240249,2.099609,1.425781,1.896012011886725,2.182709958834762,1.6858559613456046,18.577623,1.8236088260645906,0.20674935933054714,0.2592027517273802,0.4546969972746105,1.8121850848999443,18.492905,18.444492,6.458075832700735,1.166992,0.09368626404595562,6.3958349802732135,2.338867,4.400197296396913,6.307700571213235,1.9956323669867337,0.09553054403774663,0.10948364745033264,4.186502,18.61199049892485,6454.074660205467,6453.521566448793,6453.746510573071,18.226645,20749.023620999993,18.603965899389213,0.12155394898313801,0.17689716185301688,0.019228459951180783,1.923828,0.09613103539593214,4.77244,0.01766022662281956,18.299261,0.09479590925588366,0.005531642627746847,0.6590678009262431,5.065409,1.0,0.10225286492426629,0.51018091122743,1.59668,0.29301231412639406
12899285.619567199,0.03391322016245237,37.05922637867981,3596.0,1.421306040181039,1533400.515794,1533400.5157940001,4.124538580573027,19403.0,0.45488903453856694,0.02205858031225192,0.935617638177557,0.03470453492987563,1.6482885645531482,1.99707,1.518555,1.8603281261755351,2.0881931650767984,1.7039307663583263,19.32799,1.8044918179678322,0.15394205202208952,0.22365133526663136,0.39235449789965393,1.797653188199583,19.243271,19.182756,6.190277077969184,1.289062,0.09517940110803332,6.151674494508391,2.216797,3.1700692060440927,6.0956550418851805,1.8045650919389047,0.09693784731410426,0.10624774298473674,0.524393,18.90215112069407,6763.002920523882,6761.133297960193,6761.877752654705,17.911976,16404.197637999998,18.886961917572847,0.08424216610863608,0.1561652388197936,0.011766292680104134,1.865234,0.0954173767369412,0.670878,0.02325350621857634,18.371878,0.05293973977330414,0.003270938454492546,1.285937695941937,0.74412,1.0,0.1062200460420603,1.709414293739664,1.650391,0.1728755953956073
13030305.751441663,0.03792915559064771,38.71326125281314,4086.0,1.5026304613569375,1826764.5780159999,1826859.7547109998,3.828506454681384,19418.0,0.3747588723545977,0.02479337165497532,0.9421195333923921,0.03879660301376981,1.6820233623881142,2.036133,1.479492,1.8265157237578735,2.0024906554901563,1.7192333066737664,19.19486,1.7888203472052897,0.15829715865130367,0.22679358891615264,0.3978657545596299,1.798858777194495,19.122244,18.795471,6.211653016763585,1.264648,0.09513877352873674,6.169831301132576,2.241211,3.7080649087242623,6.1102724930589005,1.8669206614894067,0.09635416666666667,0.10756865176800451,0.670878,18.73930374692094,6589.129617108215,6587.965039841525,6588.466585002221,18.154028,18686.595014,18.727658292421737,0.04734803492672458,0.17061452650038972,0.004720585529714336,1.90918,0.0967850794166849,0.890604,0.026948964016627695,18.238749,0.18707548086938214,0.0013064029025567211,0.9610118402242747,3.600565,1.0,0.10465763769431623,1.0008082150415358,1.611328,0.18508865939204988
